playerName,seasonStartYear, salary 
Louis Williams,2008,"4,500,000.00"
Luc Mbah a Moute,2008,"757,000.00"
Luis Scola,2008,"3,100,667.00"
Luke Ridnour,2008,"6,500,000.00"
Luke Walton,2008,"4,420,000.00"
Luol Deng,2008,"9,385,000.00"
Luther Head,2008,"1,962,378.00"
Maceo Baston,2008,"2,272,860.00"
Malik Allen,2008,"1,300,000.00"
Malik Hairston,2008,"351,091.00"
Malik Rose,2008,"7,647,500.00"
Manu Ginobili,2008,"9,905,248.00"
Marc Gasol,2008,"3,093,333.00"
Marcin Gortat,2008,"711,517.00"
Marco Belinelli,2008,"1,446,720.00"
Marcus Banks,2008,"4,260,000.00"
Marcus Camby,2008,"10,000,000.00"
Marcus Williams,2008,"1,262,520.00"
Mardy Collins,2008,"1,034,760.00"
Mario Chalmers,2008,"700,000.00"
Mario West,2008,"711,517.00"
Mark Blount,2008,"8,513,916.00"
Mark Madsen,2008,"2,630,000.00"
Marko Jaric,2008,"6,575,000.00"
Marquis Daniels,2008,"6,864,200.00"
Marreese Speights,2008,"1,542,600.00"
Martell Webster,2008,"3,771,133.00"
Marvin Williams,2008,"5,636,143.00"
Matt Barnes,2008,"926,678.00"
Matt Bonner,2008,"2,987,000.00"
Matt Carroll,2008,"5,050,000.00"
Matt Harpring,2008,"6,000,000.00"
Maurice Ager,2008,"1,042,440.00"
Maurice Evans,2008,"2,500,000.00"
Maurice Williams,2008,"8,353,000.00"
Mehmet Okur,2008,"8,500,000.00"
Melvin Ely,2008,"998,398.00"
Metta World Peace,2008,"7,400,000.00"
Michael Beasley,2008,"4,314,960.00"
Michael Finley,2008,"2,500,000.00"
Michael Redd,2008,"15,780,000.00"
Michael Ruffin,2008,"1,141,838.00"
Mickael Pietrus,2008,"5,300,000.00"
Mike Bibby,2008,"14,983,603.00"
Mike Conley,2008,"3,630,480.00"
Mike Dunleavy,2008,"9,000,000.00"
Mike James,2008,"6,244,093.00"
Mike Miller,2008,"9,028,575.00"
Mike Taylor,2008,"500,000.00"
Mike Wilks,2008,"998,398.00"
Mikki Moore,2008,"5,632,200.00"
Mo Williams,2008,"8,353,000.00"
Monta Ellis,2008,"11,000,000.00"
Morris Almond,2008,"1,081,440.00"
Morris Peterson,2008,"5,592,240.00"
Nate Robinson,2008,"2,020,179.00"
Nathan Jawai,2008,"442,114.00"
Nazr Mohammed,2008,"6,049,400.00"
Nenê,2008,"9,680,000.00"
Nenad Krstic,2008,"4,778,548.00"
Nene Hilario,2008,"9,680,000.00"
Nick Collison,2008,"6,350,000.00"
Nick Young,2008,"1,602,960.00"
Nicolas Batum,2008,"1,040,640.00"
OJ Mayo,2008,"3,875,040.00"
Oleksiy Pecherov,2008,"1,446,720.00"
Othello Hunter,2008,"442,114.00"
Patrick O'Bryant,2008,"1,500,000.00"
Pau Gasol,2008,"15,106,000.00"
Paul Davis,2008,"328,416.00"
Paul Millsap,2008,"797,581.00"
Paul Pierce,2008,"18,077,903.00"
Peja Stojakovic,2008,"12,528,000.00"
Predrag Stojakovic,2008,"12,528,000.00"
Quentin Richardson,2008,"8,685,500.00"
Quincy Douby,2008,"1,427,040.00"
Quinton Ross,2008,"854,957.00"
Radoslav Nesterovic,2008,"8,400,000.00"
Raef LaFrentz,2008,"12,722,500.00"
Rafer Alston,2008,"4,900,000.00"
Raja Bell,2008,"5,000,000.00"
Rajon Rondo,2008,"1,315,080.00"
Ramon Sessions,2008,"722,517.00"
Randolph Morris,2008,"797,581.00"
Randy Foye,2008,"2,815,560.00"
Rashad McCants,2008,"2,620,126.00"
Rashard Lewis,2008,"16,447,871.00"
Rasheed Wallace,2008,"13,930,000.00"
Rasual Butler,2008,"3,630,000.00"
Ray Allen,2008,"18,388,430.00"
Raymond Felton,2008,"4,148,716.00"
Reggie Evans,2008,"4,640,000.00"
Renaldo Balkman,2008,"1,369,920.00"
Richard Hamilton,2008,"10,812,500.00"
Richard Hendrix,2008,"57,215.00"
Richard Jefferson,2008,"13,200,000.00"
Ricky Davis,2008,"2,300,000.00"
Rob Kurz,2008,"429,111.00"
Robert Swift,2008,"3,579,131.00"
Robin Lopez,2008,"1,623,720.00"
Rodney Carney,2008,"1,655,760.00"
Rodney Stuckey,2008,"1,687,320.00"
Roger Mason,2008,"3,500,000.00"
Roger Mason Jr.,2008,"3,500,000.00"
Roko Ukic,2008,"1,250,000.00"
Ronald Murray,2008,"1,500,000.00"
Ronnie Brewer,2008,"1,834,680.00"
Ronnie Price,2008,"1,188,000.00"
Ronny Turiaf,2008,"4,500,000.00"
Roy Hibbert,2008,"1,465,400.00"
Royal Ivey,2008,"854,957.00"
Rudy Fernandez,2008,"1,084,080.00"
Rudy Gay,2008,"2,579,400.00"
Russell Westbrook,2008,"3,493,680.00"
Ryan Anderson,2008,"1,225,200.00"
Ryan Bowen,2008,"1,141,838.00"
Ryan Gomes,2008,"3,650,000.00"
Ryan Hollins,2008,"972,581.00"
Saer Sene,2008,"2,252,400.00"
Sam Cassell,2008,"1,262,275.00"
Samuel Dalembert,2008,"11,238,564.00"
Sasha Pavlovic,2008,"4,500,000.00"
Sasha Vujacic,2008,"4,524,887.00"
Sean Marks,2008,"1,141,838.00"
Sean May,2008,"2,661,027.00"
Sean Singletary,2008,"442,114.00"
Sean Williams,2008,"1,522,920.00"
Sebastian Telfair,2008,"2,300,000.00"
Sergio Rodriguez,2008,"1,048,800.00"
Shane Battier,2008,"6,448,900.00"
Shannon Brown,2008,"797,581.00"
Shaquille O'Neal,2008,"21,000,000.00"
Shaun Livingston,2008,"370,000.00"
Shavlik Randolph,2008,"826,269.00"
Shawn Marion,2008,"17,810,000.00"
Shawne Williams,2008,"1,572,960.00"
Shelden Williams,2008,"3,395,760.00"
Smush Parker,2008,"1,660,000.00"
Solomon Jones,2008,"797,581.00"
Sonny Weems,2008,"442,114.00"
Speedy Claxton,2008,"5,757,818.00"
Spencer Hawes,2008,"2,180,760.00"
Stephen Graham,2008,"826,269.00"
Stephen Jackson,2008,"7,140,000.00"
Stephon Marbury,2008,"20,840,625.00"
Steve Blake,2008,"4,250,000.00"
Steve Francis,2008,"19,816,550.00"
Steve Nash,2008,"12,250,000.00"
Steve Novak,2008,"797,581.00"
Steven Hill,2008,"148,238.00"
Steven Hunter,2008,"3,862,600.00"
Stromile Swift,2008,"6,200,000.00"
Sun Yue,2008,"442,114.00"
T.J. Ford,2008,"8,000,000.00"
Tarence Kinsey,2008,"797,581.00"
Tayshaun Prince,2008,"9,500,000.00"
Thabo Sefolosha,2008,"1,931,160.00"
Thaddeus Young,2008,"1,968,120.00"
Theo Ratliff,2008,"1,262,275.00"
Thomas Gardner,2008,"711,517.00"
Tim Duncan,2008,"20,598,704.00"
Tim Thomas,2008,"6,049,400.00"
TJ Ford,2008,"8,000,000.00"
Tony Allen,2008,"2,500,000.00"
Tony Battie,2008,"5,746,000.00"
Tony Parker,2008,"11,550,000.00"
Tracy McGrady,2008,"20,370,437.00"
Travis Diener,2008,"1,620,000.00"
Travis Outlaw,2008,"4,000,000.00"
Trenton Hassell,2008,"4,350,000.00"
Trevor Ariza,2008,"3,100,000.00"
Trey Johnson,2008,"187,258.00"
Troy Murphy,2008,"10,126,984.00"
Tyronn Lue,2008,"2,250,000.00"
Tyrus Thomas,2008,"3,749,880.00"
Tyson Chandler,2008,"11,350,000.00"
Udonis Haslem,2008,"6,575,000.00"
Vince Carter,2008,"14,724,125.00"
Vladimir Radmanovic,2008,"6,049,400.00"
Von Wafer,2008,"826,269.00"
Wally Szczerbiak,2008,"13,775,000.00"
Walter Herrmann,2008,"2,000,000.00"
Walter Sharpe,2008,"442,114.00"
Will Bynum,2008,"711,517.00"
Willie Green,2008,"3,388,000.00"
Willie Solomon,2008,"711,517.00"
Wilson Chandler,2008,"1,173,480.00"
Yakhouba Diawara,2008,"875,000.00"
Yao Ming,2008,"15,070,550.00"
Yi Jianlian,2008,"2,986,080.00"
Zach Randolph,2008,"14,666,667.00"
Zaza Pachulia,2008,"4,000,000.00"
Zydrunas Ilgauskas,2008,"10,841,615.00"
Aaron Brooks,2009,"1,118,520.00"
Aaron Gray,2009,"1,000,497.00"
Acie Law,2009,"2,216,160.00"
Adam Morrison,2009,"5,257,229.00"
Adonal Foyle,2009,"1,306,455.00"
AJ Price,2009,"457,588.00"
Al Harrington,2009,"10,026,875.00"
Al Horford,2009,"4,307,640.00"
Al Jefferson,2009,"12,000,000.00"
Al Thornton,2009,"1,900,200.00"
Alando Tucker,2009,"1,071,720.00"
Aleksandar Pavlovic,2009,"2,750,000.00"
Alexis Ajinca,2009,"1,372,080.00"
Allen Iverson,2009,"1,191,180.00"
Amare Stoudemire,2009,"16,378,325.00"
Amar'e Stoudemire,2009,"16,378,325.00"
Amir Johnson,2009,"3,666,666.00"
Anderson Varejao,2009,"6,300,000.00"
Andray Blatche,2009,"3,000,000.00"
Andre Iguodala,2009,"12,200,000.00"
Andre Miller,2009,"6,730,800.00"
Andrea Bargnani,2009,"6,527,491.00"
Andrei Kirilenko,2009,"16,452,000.00"
Andres Nocioni,2009,"7,500,000.00"
Andrew Bogut,2009,"10,000,000.00"
Andrew Bynum,2009,"12,526,998.00"
Andris Biedrins,2009,"9,000,000.00"
Antawn Jamison,2009,"11,641,095.00"
Anthony Carter,2009,"1,306,455.00"
Anthony Johnson,2009,"2,160,000.00"
Anthony Morrow,2009,"736,420.00"
Anthony Parker,2009,"2,644,230.00"
Anthony Randolph,2009,"1,837,560.00"
Anthony Tolliver,2009,"411,529.00"
Antoine Wright,2009,"2,110,550.00"
Antonio Anderson,2009,"139,968.00"
Antonio Daniels,2009,"5,863,580.00"
Antonio McDyess,2009,"7,500,000.00"
Arron Afflalo,2009,"1,086,240.00"
Austin Daye,2009,"1,677,840.00"
Baron Davis,2009,"12,150,000.00"
Ben Gordon,2009,"10,000,000.00"
Ben Wallace,2009,"1,306,445.00"
Beno Udrih,2009,"6,031,800.00"
BJ Mullens,2009,"1,120,200.00"
Blake Griffin,2009,"4,983,480.00"
Bobby Brown,2009,"736,420.00"
Bobby Simmons,2009,"10,560,000.00"
Boris Diaw,2009,"9,000,000.00"
Brad Miller,2009,"12,250,000.00"
Brandan Wright,2009,"2,671,440.00"
Brandon Bass,2009,"4,000,000.00"
Brandon Jennings,2009,"2,168,520.00"
Brandon Roy,2009,"3,910,816.00"
Brandon Rush,2009,"1,934,160.00"
Brendan Haywood,2009,"6,000,000.00"
Brent Barry,2009,"2,062,800.00"
Brian Cardinal,2009,"6,750,000.00"
Brian Cook,2009,"3,500,000.00"
Brian Scalabrine,2009,"3,413,793.00"
Brian Skinner,2009,"1,306,455.00"
Brook Lopez,2009,"2,225,880.00"
Bruce Bowen,2009,"2,000,000.00"
C.J. Watson,2009,"1,000,497.00"
Carl Landry,2009,"3,000,000.00"
Carlos Arroyo,2009,"1,107,572.00"
Carlos Boozer,2009,"13,520,500.00"
Carlos Delfino,2009,"3,500,000.00"
Carmelo Anthony,2009,"15,779,912.00"
Caron Butler,2009,"9,780,970.00"
Cartier Martin,2009,"86,638.00"
Cedric Jackson,2009,"53,834.00"
Channing Frye,2009,"2,000,000.00"
Charlie Bell,2009,"3,596,000.00"
Charlie Villanueva,2009,"6,500,000.00"
Chase Budinger,2009,"457,588.00"
Chauncey Billups,2009,"12,100,000.00"
Chris Andersen,2009,"3,650,000.00"
Chris Bosh,2009,"15,779,912.00"
Chris Douglas-Roberts,2009,"736,000.00"
Chris Duhon,2009,"6,031,800.00"
Chris Hunter,2009,"632,455.00"
Chris Kaman,2009,"10,400,000.00"
Chris Paul,2009,"13,520,500.00"
Chris Quinn,2009,"1,055,000.00"
Chris Richard,2009,"43,319.00"
Chris Wilcox,2009,"3,000,000.00"
Chuck Hayes,2009,"2,111,750.00"
Chucky Atkins,2009,"2,066,455.00"
CJ Miles,2009,"3,700,000.00"
CJ Watson,2009,"1,000,497.00"
Coby Karl,2009,"355,215.00"
Corey Brewer,2009,"2,916,120.00"
Corey Maggette,2009,"8,937,931.00"
Courtney Lee,2009,"1,264,440.00"
Craig Smith,2009,"2,500,000.00"
Cuttino Mobley,2009,"9,500,000.00"
Daequan Cook,2009,"1,362,120.00"
Dahntay Jones,2009,"2,500,000.00"
DaJuan Summers,2009,"457,588.00"
Damien Wilkins,2009,"3,300,000.00"
Dan Gadzuric,2009,"6,749,260.00"
Daniel Gibson,2009,"4,088,500.00"
Danilo Gallinari,2009,"3,089,040.00"
Danny Granger,2009,"9,930,500.00"
Danny Green,2009,"457,588.00"
Dante Cunningham,2009,"457,588.00"
Darius Miles,2009,"9,000,000.00"
Darius Songaila,2009,"4,526,000.00"
Darko Milicic,2009,"7,500,000.00"
Darnell Jackson,2009,"736,420.00"
Darrell Arthur,2009,"1,050,480.00"
Darren Collison,2009,"1,266,120.00"
David Andersen,2009,"2,300,000.00"
David Lee,2009,"7,000,000.00"
David West,2009,"9,075,000.00"
DeAndre Jordan,2009,"736,420.00"
DeJuan Blair,2009,"850,000.00"
Delonte West,2009,"4,254,250.00"
DeMar DeRozan,2009,"2,282,640.00"
DeMarre Carroll,2009,"1,009,680.00"
Derek Fisher,2009,"5,048,000.00"
Deron Williams,2009,"12,323,900.00"
Derrick Brown,2009,"457,588.00"
Derrick Rose,2009,"5,184,480.00"
DeSagana Diop,2009,"6,031,800.00"
DeShawn Stevenson,2009,"3,886,928.00"
Desmond Mason,2009,"76,850.00"
Devean George,2009,"1,600,000.00"
Devin Brown,2009,"1,100,000.00"
Devin Harris,2009,"8,400,000.00"
Didier Ilunga-Mbenga,2009,"959,111.00"
Dirk Nowitzki,2009,"19,795,714.00"
DJ Augustin,2009,"2,385,480.00"
DJ Mbenga,2009,"959,111.00"
DJ White,2009,"1,036,440.00"
Dominic McGuire,2009,"825,497.00"
Donte Greene,2009,"1,044,000.00"
Dorell Wright,2009,"2,750,000.00"
Drew Gooden,2009,"4,500,000.00"
Dwight Howard,2009,"15,202,590.00"
Dwyane Wade,2009,"15,779,912.00"
Earl Boykins,2009,"1,191,180.00"
Earl Clark,2009,"1,766,280.00"
Earl Watson,2009,"9,400,000.00"
Eddie House,2009,"2,862,000.00"
Eddy Curry,2009,"10,500,423.00"
Eduardo Najera,2009,"3,100,000.00"
Elton Brand,2009,"14,858,471.00"
Emeka Okafor,2009,"10,538,937.00"
Eric Gordon,2009,"2,819,880.00"
Eric Maynor,2009,"1,318,920.00"
Erick Dampier,2009,"12,115,500.00"
Ersan Ilyasova,2009,"2,100,000.00"
Etan Thomas,2009,"7,350,000.00"
Fabricio Oberto,2009,"3,900,000.00"
Francisco Elson,2009,"1,700,000.00"
Francisco Garcia,2009,"5,800,000.00"
Garrett Temple,2009,"180,344.00"
George Hill,2009,"1,081,680.00"
Gerald Henderson,2009,"1,957,080.00"
Gerald Wallace,2009,"9,075,000.00"
Gilbert Arenas,2009,"16,192,080.00"
Glen Davis,2009,"3,000,000.00"
Goran Dragic,2009,"1,836,000.00"
Grant Hill,2009,"3,000,000.00"
Greg Buckner,2009,"1,000,000.00"
Greg Oden,2009,"5,361,240.00"
Hakim Warrick,2009,"3,000,000.00"
Hamed Haddadi,2009,"1,627,779.00"
Hasheem Thabeet,2009,"4,458,840.00"
Hedo Turkoglu,2009,"9,000,000.00"
Henry Walker,2009,"736,420.00"
Hidayet Turkoglu,2009,"9,000,000.00"
Hilton Armstrong,2009,"2,801,198.00"
Ian Mahinmi,2009,"1,079,640.00"
Ike Diogu,2009,"884,881.00"
Ime Udoka,2009,"838,034.00"
J.J. Barea,2009,"1,657,500.00"
Jamaal Magloire,2009,"1,229,225.00"
Jamaal Tinsley,2009,"6,190,300.00"
Jamal Crawford,2009,"9,360,000.00"
Jamario Moon,2009,"2,750,000.00"
Jameer Nelson,2009,"6,138,888.00"
James Harden,2009,"4,054,160.00"
James Johnson,2009,"1,594,080.00"
James Jones,2009,"4,320,000.00"
James Posey,2009,"6,031,800.00"
James Singleton,2009,"1,030,189.00"
JamesOn Curry,2009,"26,917.00"
Jannero Pargo,2009,"2,000,000.00"
Jared Dudley,2009,"1,307,640.00"
Jared Jeffries,2009,"6,466,600.00"
Jarrett Jack,2009,"4,500,000.00"
Jarron Collins,2009,"1,181,803.00"
Jarvis Hayes,2009,"2,062,800.00"
Jason Collins,2009,"1,181,803.00"
Jason Hart,2009,"521,384.00"
Jason Kapono,2009,"6,212,960.00"
Jason Kidd,2009,"8,000,000.00"
Jason Maxiell,2009,"5,000,000.00"
Jason Richardson,2009,"13,333,333.00"
Jason Smith,2009,"1,418,880.00"
Jason Terry,2009,"9,862,500.00"
Jason Thompson,2009,"2,035,920.00"
Jason Williams,2009,"1,306,455.00"
JaVale McGee,2009,"1,496,640.00"
Javaris Crittenton,2009,"1,477,920.00"
Jawad Williams,2009,"736,420.00"
Jeff Ayres,2009,"457,588.00"
Jeff Foster,2009,"6,077,500.00"
Jeff Green,2009,"3,516,960.00"
Jeff Teague,2009,"1,373,880.00"
Jermaine O'Neal,2009,"23,016,000.00"
Jermaine Taylor,2009,"725,000.00"
Jerome James,2009,"6,600,000.00"
Jerry Stackhouse,2009,"2,668,598.00"
Jerryd Bayless,2009,"2,143,080.00"
JJ Hickson,2009,"1,429,200.00"
JJ Redick,2009,"2,839,408.00"
Joakim Noah,2009,"2,455,680.00"
Jodie Meeks,2009,"650,000.00"
Joe Alexander,2009,"2,583,360.00"
Joe Johnson,2009,"14,976,754.00"
Joe Smith,2009,"1,306,455.00"
Joel Anthony,2009,"825,497.00"
Joel Przybilla,2009,"6,857,725.00"
Joey Dorsey,2009,"881,000.00"
Joey Graham,2009,"884,881.00"
Johan Petro,2009,"884,881.00"
John Salmons,2009,"5,456,000.00"
Jon Brockman,2009,"457,588.00"
Jonas Jerebko,2009,"457,588.00"
Jonathan Bender,2009,"801,361.00"
Jonny Flynn,2009,"2,969,280.00"
Jordan Farmar,2009,"1,947,240.00"
Jordan Hill,2009,"2,483,280.00"
Jose Calderon,2009,"8,219,009.00"
Jose Juan Barea,2009,"1,657,500.00"
Josh Boone,2009,"2,056,968.00"
Josh Howard,2009,"10,890,000.00"
Josh McRoberts,2009,"825,497.00"
Josh Powell,2009,"959,111.00"
Josh Smith,2009,"10,800,000.00"
JR Giddens,2009,"1,028,880.00"
JR Smith,2009,"5,508,426.00"
Jrue Holiday,2009,"1,514,280.00"
Julian Wright,2009,"2,000,040.00"
Juwan Howard,2009,"1,306,455.00"
Kareem Rush,2009,"534,906.00"
Keith Bogans,2009,"1,033,342.00"
Kelenna Azubuike,2009,"3,132,000.00"
Kendrick Perkins,2009,"4,250,000.00"
Kenny Thomas,2009,"8,775,000.00"
Kenyon Martin,2009,"15,363,636.00"
Kevin Durant,2009,"4,796,880.00"
Kevin Garnett,2009,"16,400,000.00"
Kevin Love,2009,"3,401,040.00"
Kevin Martin,2009,"10,180,170.00"
Kevin Ollie,2009,"1,306,455.00"
Keyon Dooling,2009,"3,564,000.00"
Kirk Hinrich,2009,"9,500,000.00"
Kobe Bryant,2009,"23,034,375.00"
Kosta Koufos,2009,"1,214,040.00"
Kris Humphries,2009,"3,200,000.00"
Kurt Thomas,2009,"3,800,000.00"
Kwame Brown,2009,"4,100,000.00"
Kyle Korver,2009,"5,155,115.00"
Kyle Lowry,2009,"2,034,997.00"
Kyle Weaver,2009,"870,968.00"
Kyrylo Fesenko,2009,"870,000.00"
Lamar Odom,2009,"7,500,000.00"
LaMarcus Aldridge,2009,"5,844,827.00"
Larry Hughes,2009,"13,655,268.00"
Leandro Barbosa,2009,"6,600,000.00"
LeBron James,2009,"15,779,912.00"
Leon Powe,2009,"855,189.00"
Lester Hudson,2009,"392,987.00"
Lindsey Hunter,2009,"1,306,455.00"
Lou Amundson,2009,"855,189.00"
Louis Amundson,2009,"855,189.00"
Louis Williams,2009,"4,972,500.00"
Luc Mbah a Moute,2009,"736,420.00"
Luis Scola,2009,"3,375,600.00"
Luke Ridnour,2009,"6,500,000.00"
Luke Walton,2009,"4,840,000.00"
Luol Deng,2009,"10,370,425.00"
Luther Head,2009,"884,881.00"
Malik Allen,2009,"1,300,000.00"
Malik Hairston,2009,"736,420.00"
Manu Ginobili,2009,"10,728,130.00"
Marc Gasol,2009,"3,240,000.00"
Marcin Gortat,2009,"5,854,000.00"
Marco Belinelli,2009,"1,547,640.00"
Marcus Banks,2009,"4,553,793.00"
Marcus Camby,2009,"7,650,000.00"
Marcus Haislip,2009,"825,497.00"
Marcus Landry,2009,"457,588.00"
Marcus Thornton,2009,"457,888.00"
Marcus Williams,2009,"855,189.00"
Mardy Collins,2009,"1,867,742.00"
Mario Chalmers,2009,"773,500.00"
Mario West,2009,"446,740.00"
Mark Blount,2009,"7,962,500.00"
Mark Madsen,2009,"2,840,000.00"
Marko Jaric,2009,"7,100,000.00"
Marquis Daniels,2009,"1,990,000.00"
Marreese Speights,2009,"1,658,280.00"
Martell Webster,2009,"4,344,000.00"
Marvin Williams,2009,"7,500,000.00"
Matt Barnes,2009,"1,600,000.00"
Matt Bonner,2009,"3,240,380.00"
Matt Carroll,2009,"4,700,000.00"
Matt Harpring,2009,"6,500,000.00"
Maurice Evans,2009,"2,500,000.00"
Maurice Williams,2009,"8,860,000.00"
Mehmet Okur,2009,"9,000,000.00"
Metta World Peace,2009,"5,854,000.00"
Michael Beasley,2009,"4,638,600.00"
Michael Finley,2009,"2,500,000.00"
Michael Redd,2009,"17,040,000.00"
Mickael Pietrus,2009,"5,300,000.00"
Mike Bibby,2009,"6,217,617.00"
Mike Conley,2009,"3,883,800.00"
Mike Dunleavy,2009,"9,780,992.00"
Mike Harris,2009,"64,978.00"
Mike James,2009,"6,466,600.00"
Mike Miller,2009,"9,750,000.00"
Mike Wilks,2009,"175,908.00"
Mikki Moore,2009,"2,537,952.00"
Mo Williams,2009,"8,860,000.00"
Monta Ellis,2009,"11,000,000.00"
Morris Peterson,2009,"6,212,960.00"
Nate Robinson,2009,"4,000,000.00"
Nathan Jawai,2009,"736,420.00"
Nazr Mohammed,2009,"6,466,600.00"
Nenê,2009,"10,520,000.00"
Nenad Krstic,2009,"5,400,000.00"
Nene Hilario,2009,"10,520,000.00"
Nick Collison,2009,"6,250,000.00"
Nick Young,2009,"1,714,800.00"
Nicolas Batum,2009,"1,118,760.00"
OJ Mayo,2009,"4,165,560.00"
Oleksiy Pecherov,2009,"1,547,640.00"
Omri Casspi,2009,"1,167,000.00"
Othello Hunter,2009,"307,564.00"
Patrick Mills,2009,"457,588.00"
Patrick O'Bryant,2009,"1,620,000.00"
Pau Gasol,2009,"16,452,000.00"
Paul Davis,2009,"80,488.00"
Paul Millsap,2009,"7,692,932.00"
Paul Pierce,2009,"19,795,712.00"
Pops Mensah-Bonsu,2009,"330,199.00"
Predrag Stojakovic,2009,"13,392,000.00"
Primoz Brezec,2009,"1,107,572.00"
Quentin Richardson,2009,"9,352,400.00"
Quincy Douby,2009,"85,519.00"
Quinton Ross,2009,"1,033,342.00"
Radoslav Nesterovic,2009,"1,990,000.00"
Rafer Alston,2009,"5,053,133.00"
Raja Bell,2009,"5,250,000.00"
Rajon Rondo,2009,"2,094,922.00"
Ramon Sessions,2009,"3,670,667.00"
Randolph Morris,2009,"855,189.00"
Randy Foye,2009,"3,575,761.00"
Rashard Lewis,2009,"18,876,000.00"
Rasheed Wallace,2009,"5,854,000.00"
Rasual Butler,2009,"3,945,000.00"
Ray Allen,2009,"18,776,860.00"
Raymond Felton,2009,"5,501,196.00"
Reggie Evans,2009,"4,960,000.00"
Renaldo Balkman,2009,"2,112,417.00"
Richard Hamilton,2009,"11,625,000.00"
Richard Jefferson,2009,"14,200,000.00"
Ricky Davis,2009,"2,484,000.00"
Robin Lopez,2009,"1,745,520.00"
Rodney Carney,2009,"855,189.00"
Rodney Stuckey,2009,"1,805,040.00"
Rodrigue Beaubois,2009,"1,075,440.00"
Roger Mason,2009,"3,780,000.00"
Roger Mason Jr.,2009,"3,780,000.00"
Roko Ukic,2009,"303,232.00"
Ronald Murray,2009,"1,990,000.00"
Ronnie Brewer,2009,"2,717,161.00"
Ronnie Price,2009,"1,250,000.00"
Ronny Turiaf,2009,"4,140,000.00"
Roy Hibbert,2009,"1,575,360.00"
Royal Ivey,2009,"1,050,000.00"
Rudy Fernandez,2009,"1,165,320.00"
Rudy Gay,2009,"3,280,997.00"
Russell Westbrook,2009,"3,755,640.00"
Ryan Anderson,2009,"1,317,120.00"
Ryan Bowen,2009,"209,592.00"
Ryan Gomes,2009,"3,867,500.00"
Ryan Hollins,2009,"2,183,333.00"
Sam Young,2009,"824,200.00"
Samuel Dalembert,2009,"12,025,694.00"
Sasha Pavlovic,2009,"2,750,000.00"
Sasha Vujacic,2009,"5,000,000.00"
Sean Marks,2009,"1,187,686.00"
Sean May,2009,"884,881.00"
Sean Williams,2009,"1,629,120.00"
Sebastian Telfair,2009,"2,500,000.00"
Serge Ibaka,2009,"1,120,200.00"
Sergio Rodriguez,2009,"1,892,035.00"
Shane Battier,2009,"6,864,200.00"
Shannon Brown,2009,"2,000,000.00"
Shaquille O'Neal,2009,"20,000,000.00"
Shareef Abdur-Rahim,2009,"6,600,000.00"
Shaun Livingston,2009,"296,695.00"
Shavlik Randolph,2009,"343,542.00"
Shawn Marion,2009,"6,635,068.00"
Shawne Williams,2009,"2,416,067.00"
Shelden Williams,2009,"825,497.00"
Solomon Jones,2009,"1,620,000.00"
Sonny Weems,2009,"736,420.00"
Speedy Claxton,2009,"5,209,454.00"
Spencer Hawes,2009,"2,332,800.00"
Stephen Curry,2009,"2,710,560.00"
Stephen Graham,2009,"884,881.00"
Stephen Jackson,2009,"7,650,000.00"
Steve Blake,2009,"4,930,000.00"
Steve Nash,2009,"13,125,000.00"
Steve Novak,2009,"855,189.00"
Steven Hunter,2009,"3,696,000.00"
Sundiata Gaines,2009,"269,169.00"
T.J. Ford,2009,"8,500,000.00"
Taj Gibson,2009,"1,039,800.00"
Taylor Griffin,2009,"457,588.00"
Tayshaun Prince,2009,"10,324,380.00"
Terrence Williams,2009,"2,060,040.00"
Thabo Sefolosha,2009,"2,759,628.00"
Thaddeus Young,2009,"2,105,400.00"
Theo Ratliff,2009,"1,306,455.00"
Tim Duncan,2009,"22,183,220.00"
Tim Thomas,2009,"7,773,055.00"
TJ Ford,2009,"8,500,000.00"
Toney Douglas,2009,"996,240.00"
Tony Allen,2009,"2,500,000.00"
Tony Battie,2009,"6,292,000.00"
Tony Parker,2009,"12,600,000.00"
Tracy McGrady,2009,"23,239,562.00"
Travis Diener,2009,"1,740,000.00"
Travis Outlaw,2009,"4,000,000.00"
Trenton Hassell,2009,"4,350,000.00"
Trevor Ariza,2009,"5,854,000.00"
Troy Murphy,2009,"11,047,619.00"
Ty Lawson,2009,"1,438,690.00"
Tyler Hansbrough,2009,"1,859,160.00"
Tyreke Evans,2009,"3,610,080.00"
